id,image,filename,label,weight,pred_seed42,conf_seed42,pred_seed43,conf_seed43,pred_seed44,conf_seed44,min_conf,mean_conf,source
1818,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3444b2.jpg,pool_3444b2.jpg,1,1.0,1,0.9488455653190613,1,0.9396567344665527,1,0.9425020217895508,0.9396567344665527,0.9436681071917216,scratch_consensus
1820,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_344eb7.jpg,pool_344eb7.jpg,1,1.0,1,0.9542853236198425,1,0.920645534992218,1,0.9254164099693298,0.920645534992218,0.9334490895271301,scratch_consensus
1822,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_345715.jpg,pool_345715.jpg,1,1.0,1,0.9548010230064392,1,0.95579993724823,1,0.9212291836738586,0.9212291836738586,0.9439433813095093,scratch_consensus
1823,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_345c39.jpg,pool_345c39.jpg,5,1.0,5,0.9309688806533813,5,0.9229110479354858,5,0.9008124470710754,0.9008124470710754,0.9182307918866476,scratch_consensus
1833,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_349255.jpg,pool_349255.jpg,3,1.0,3,0.9507296681404114,3,0.9331053495407104,3,0.9835473895072937,0.9331053495407104,0.9557941357294718,scratch_consensus
1851,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_35382c.jpg,pool_35382c.jpg,3,1.0,3,0.9195985198020935,3,0.9413737654685974,3,0.9790604114532471,0.9195985198020935,0.946677565574646,scratch_consensus
1864,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_35b9a5.jpg,pool_35b9a5.jpg,1,1.0,1,0.9613533616065979,1,0.9192149043083191,1,0.9535984396934509,0.9192149043083191,0.9447222352027893,scratch_consensus
1882,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3650f8.jpg,pool_3650f8.jpg,1,1.0,1,0.9468284249305725,1,0.9464020729064941,1,0.9515952467918396,0.9464020729064941,0.9482752482096354,scratch_consensus
1897,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_36a8e3.jpg,pool_36a8e3.jpg,1,1.0,1,0.911324679851532,1,0.9110254049301147,1,0.9263896942138672,0.9110254049301147,0.9162465929985046,scratch_consensus
1921,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_37aa1d.jpg,pool_37aa1d.jpg,1,1.0,1,0.9546194672584534,1,0.9555349349975586,1,0.9567972421646118,0.9546194672584534,0.9556505481402079,scratch_consensus
1935,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_385c50.jpg,pool_385c50.jpg,1,1.0,1,0.9408281445503235,1,0.9143753051757812,1,0.9298744201660156,0.9143753051757812,0.9283592899640402,scratch_consensus
1941,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_38c074.jpg,pool_38c074.jpg,5,1.0,5,0.9380857944488525,5,0.9247968792915344,5,0.9336562156677246,0.9247968792915344,0.9321796298027039,scratch_consensus
1942,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_38c7b3.jpg,pool_38c7b3.jpg,4,1.0,4,0.9049394726753235,4,0.924476146697998,4,0.9448425769805908,0.9049394726753235,0.9247527321179708,scratch_consensus
1948,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_38f9d3.jpg,pool_38f9d3.jpg,3,1.0,3,0.9270684123039246,3,0.9015560150146484,3,0.9303445816040039,0.9015560150146484,0.9196563363075256,scratch_consensus
2000,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3ae5e6.jpg,pool_3ae5e6.jpg,1,1.0,1,0.9159749746322632,1,0.9136204719543457,1,0.9164980053901672,0.9136204719543457,0.9153644839922587,scratch_consensus
2012,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3b8f6a.jpg,pool_3b8f6a.jpg,1,1.0,1,0.9535225629806519,1,0.907837450504303,1,0.9254743456840515,0.907837450504303,0.9289447863896688,scratch_consensus
2020,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3c3254.jpg,pool_3c3254.jpg,5,1.0,5,0.9517136812210083,5,0.9631391763687134,5,0.9651240110397339,0.9517136812210083,0.9599922895431519,scratch_consensus
2024,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3c4e9a.jpg,pool_3c4e9a.jpg,1,1.0,1,0.949955403804779,1,0.9302994608879089,1,0.9113454818725586,0.9113454818725586,0.9305334488550822,scratch_consensus
2034,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3c9a01.jpg,pool_3c9a01.jpg,1,1.0,1,0.9281908869743347,1,0.9571536779403687,1,0.941845715045929,0.9281908869743347,0.9423967599868774,scratch_consensus
2039,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3cbeea.jpg,pool_3cbeea.jpg,3,1.0,3,0.9516796469688416,3,0.9423342943191528,3,0.9791517853736877,0.9423342943191528,0.9577219088872274,scratch_consensus
2040,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3cc925.jpg,pool_3cc925.jpg,1,1.0,1,0.9223517179489136,1,0.928093671798706,1,0.9414138197898865,0.9223517179489136,0.9306197365125021,scratch_consensus
2083,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3e39c8.jpg,pool_3e39c8.jpg,5,1.0,5,0.9383398294448853,5,0.9404938817024231,5,0.930372953414917,0.930372953414917,0.9364022215207418,scratch_consensus
2096,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3edf67.jpg,pool_3edf67.jpg,2,1.0,2,0.9311200976371765,2,0.9254274964332581,2,0.9543461203575134,0.9254274964332581,0.9369645714759827,scratch_consensus
2101,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3f099c.jpg,pool_3f099c.jpg,1,1.0,1,0.9546777009963989,1,0.9529675245285034,1,0.9447911381721497,0.9447911381721497,0.9508121212323507,scratch_consensus
2113,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3f7de3.jpg,pool_3f7de3.jpg,1,1.0,1,0.9528310298919678,1,0.9359697103500366,1,0.9522212147712708,0.9359697103500366,0.9470073183377584,scratch_consensus
2116,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3f8d9f.jpg,pool_3f8d9f.jpg,1,1.0,1,0.9145549535751343,1,0.9191568493843079,1,0.91960608959198,0.9145549535751343,0.917772630850474,scratch_consensus
2117,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3f8db0.jpg,pool_3f8db0.jpg,1,1.0,1,0.9212012887001038,1,0.9103443026542664,1,0.9193406105041504,0.9103443026542664,0.9169620672861735,scratch_consensus
2143,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_40a550.jpg,pool_40a550.jpg,1,1.0,1,0.9661951661109924,1,0.9599300622940063,1,0.9422854781150818,0.9422854781150818,0.9561369021733602,scratch_consensus
2167,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4169ce.jpg,pool_4169ce.jpg,1,1.0,1,0.9400061368942261,1,0.9681549072265625,1,0.9372328519821167,0.9372328519821167,0.9484646320343018,scratch_consensus
2169,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_420e1d.jpg,pool_420e1d.jpg,5,1.0,5,0.9142290949821472,5,0.9281465411186218,5,0.93491530418396,0.9142290949821472,0.9257636467615763,scratch_consensus
2176,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_425eca.jpg,pool_425eca.jpg,1,1.0,1,0.9368141889572144,1,0.9236635565757751,1,0.9273592233657837,0.9236635565757751,0.9292789896329244,scratch_consensus
2184,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_42e25c.jpg,pool_42e25c.jpg,1,1.0,1,0.9429851174354553,1,0.9024737477302551,1,0.9382628798484802,0.9024737477302551,0.9279072483380636,scratch_consensus
2199,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_43534b.jpg,pool_43534b.jpg,1,1.0,1,0.9503577351570129,1,0.9616259932518005,1,0.9450503587722778,0.9450503587722778,0.9523446957270304,scratch_consensus
2214,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_43e4e4.jpg,pool_43e4e4.jpg,1,1.0,1,0.9100983142852783,1,0.9288762211799622,1,0.9444190859794617,0.9100983142852783,0.9277978738149008,scratch_consensus
2217,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_441359.jpg,pool_441359.jpg,1,1.0,1,0.9293684363365173,1,0.9173048734664917,1,0.9058125019073486,0.9058125019073486,0.9174952705701193,scratch_consensus
2223,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_444832.jpg,pool_444832.jpg,1,1.0,1,0.9497569799423218,1,0.9436644315719604,1,0.926964521408081,0.926964521408081,0.9401286443074545,scratch_consensus
2252,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_45317b.jpg,pool_45317b.jpg,4,1.0,4,0.9252978563308716,4,0.9767810106277466,4,0.9594168066978455,0.9252978563308716,0.9538318912188212,scratch_consensus
2260,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_45a7c3.jpg,pool_45a7c3.jpg,1,1.0,1,0.9399070143699646,1,0.9003610610961914,1,0.921057939529419,0.9003610610961914,0.920442004998525,scratch_consensus
2261,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_45b977.jpg,pool_45b977.jpg,1,1.0,1,0.9215487837791443,1,0.9132732152938843,1,0.9396620988845825,0.9132732152938843,0.924828032652537,scratch_consensus
2262,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_45bf01.jpg,pool_45bf01.jpg,4,1.0,4,0.9604883193969727,4,0.9671462774276733,4,0.9760493040084839,0.9604883193969727,0.9678946336110433,scratch_consensus
2287,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_46f9a2.jpg,pool_46f9a2.jpg,1,1.0,1,0.9002683758735657,1,0.9349753260612488,1,0.9231616854667664,0.9002683758735657,0.9194684624671936,scratch_consensus
2288,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_46fae0.jpg,pool_46fae0.jpg,1,1.0,1,0.9419794678688049,1,0.9338607788085938,1,0.9413319230079651,0.9338607788085938,0.9390573898951212,scratch_consensus
2301,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_479a6d.jpg,pool_479a6d.jpg,5,1.0,5,0.9178972840309143,5,0.9393572807312012,5,0.9223239421844482,0.9178972840309143,0.9265261689821879,scratch_consensus
2307,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_47cfef.jpg,pool_47cfef.jpg,1,1.0,1,0.9628568291664124,1,0.9447512626647949,1,0.9515819549560547,0.9447512626647949,0.9530633489290873,scratch_consensus
2311,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_47e836.jpg,pool_47e836.jpg,1,1.0,1,0.9292219877243042,1,0.9464043378829956,1,0.9172137975692749,0.9172137975692749,0.9309467077255249,scratch_consensus
2322,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4844d7.jpg,pool_4844d7.jpg,1,1.0,1,0.9504552483558655,1,0.9666680693626404,1,0.9607310891151428,0.9504552483558655,0.9592848022778829,scratch_consensus
2328,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_487cbd.jpg,pool_487cbd.jpg,4,1.0,4,0.9747297167778015,4,0.9758244752883911,4,0.9785560369491577,0.9747297167778015,0.9763700763384501,scratch_consensus
2333,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_48baa5.jpg,pool_48baa5.jpg,1,1.0,1,0.9253448247909546,1,0.9499034881591797,1,0.9456608891487122,0.9253448247909546,0.9403030673662821,scratch_consensus
2338,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_48dc2e.jpg,pool_48dc2e.jpg,5,1.0,5,0.9252449870109558,5,0.946803092956543,5,0.9012566208839417,0.9012566208839417,0.9244349002838135,scratch_consensus
2357,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_49fe8b.jpg,pool_49fe8b.jpg,1,1.0,1,0.9629592895507812,1,0.9685746431350708,1,0.9408766627311707,0.9408766627311707,0.9574701984723409,scratch_consensus
2366,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4a7ce0.jpg,pool_4a7ce0.jpg,1,1.0,1,0.9502853751182556,1,0.9508340358734131,1,0.9580274224281311,0.9502853751182556,0.9530489444732666,scratch_consensus
2368,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4a8cf6.jpg,pool_4a8cf6.jpg,1,1.0,1,0.9496848583221436,1,0.9255702495574951,1,0.921774685382843,0.921774685382843,0.9323432644208273,scratch_consensus
2386,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4b77fd.jpg,pool_4b77fd.jpg,1,1.0,1,0.9229519963264465,1,0.9250738024711609,1,0.9145736694335938,0.9145736694335938,0.9208664894104004,scratch_consensus
2387,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4b960c.jpg,pool_4b960c.jpg,5,1.0,5,0.9589503407478333,5,0.9149515628814697,5,0.9426605701446533,0.9149515628814697,0.9388541579246521,scratch_consensus
2396,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4bd4f8.jpg,pool_4bd4f8.jpg,1,1.0,1,0.9271187782287598,1,0.9202196002006531,1,0.9181635975837708,0.9181635975837708,0.9218339920043945,scratch_consensus
2399,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4bf7ca.jpg,pool_4bf7ca.jpg,5,1.0,5,0.98237544298172,5,0.9659523963928223,5,0.9530585408210754,0.9530585408210754,0.9671287933985392,scratch_consensus
2417,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4c4d97.jpg,pool_4c4d97.jpg,1,1.0,1,0.9375513792037964,1,0.9388598799705505,1,0.9441258311271667,0.9375513792037964,0.9401790301005045,scratch_consensus
2436,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4ce5da.jpg,pool_4ce5da.jpg,0,1.0,0,0.9417428970336914,0,0.9169737696647644,0,0.9165419340133667,0.9165419340133667,0.9250862002372742,scratch_consensus
2465,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_4e6adc.jpg,pool_4e6adc.jpg,1,1.0,1,0.9237277507781982,1,0.9426709413528442,1,0.9273984432220459,0.9237277507781982,0.9312657117843628,scratch_consensus
2510,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_509676.jpg,pool_509676.jpg,1,1.0,1,0.9605218172073364,1,0.9637119174003601,1,0.9518684148788452,0.9518684148788452,0.9587007164955139,scratch_consensus
2531,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_514f29.jpg,pool_514f29.jpg,1,1.0,1,0.9161327481269836,1,0.9106706380844116,1,0.9107791185379028,0.9106706380844116,0.9125275015830994,scratch_consensus
2542,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_51c9dd.jpg,pool_51c9dd.jpg,1,1.0,1,0.9471500515937805,1,0.9528881907463074,1,0.9156588315963745,0.9156588315963745,0.9385656913121542,scratch_consensus
2551,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_523f8e.jpg,pool_523f8e.jpg,1,1.0,1,0.9815450310707092,1,0.9782243967056274,1,0.9718447327613831,0.9718447327613831,0.9772047201792399,scratch_consensus
2566,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_52e6b0.jpg,pool_52e6b0.jpg,5,1.0,5,0.9780681729316711,5,0.975364625453949,5,0.9717472195625305,0.9717472195625305,0.9750600059827169,scratch_consensus
2585,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_53ae3b.jpg,pool_53ae3b.jpg,5,1.0,5,0.9456028342247009,5,0.9522028565406799,5,0.9318572878837585,0.9318572878837585,0.9432209928830465,scratch_consensus
2590,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_53c169.jpg,pool_53c169.jpg,1,1.0,1,0.948117196559906,1,0.9565089344978333,1,0.9600002765655518,0.948117196559906,0.9548754692077637,scratch_consensus
2600,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_545c3b.jpg,pool_545c3b.jpg,1,1.0,1,0.9116334915161133,1,0.9208871722221375,1,0.9183182120323181,0.9116334915161133,0.916946291923523,scratch_consensus
2603,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_546ece.jpg,pool_546ece.jpg,1,1.0,1,0.9191819429397583,1,0.9336820840835571,1,0.9057158827781677,0.9057158827781677,0.9195266366004944,scratch_consensus
2619,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_550b91.jpg,pool_550b91.jpg,0,1.0,0,0.9756834506988525,0,0.9472336173057556,0,0.9548845291137695,0.9472336173057556,0.9592671990394592,scratch_consensus
2632,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_557f43.jpg,pool_557f43.jpg,3,1.0,3,0.9397422075271606,3,0.901945948600769,3,0.9542002081871033,0.901945948600769,0.931962788105011,scratch_consensus
2636,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_559d0e.jpg,pool_559d0e.jpg,1,1.0,1,0.9330746531486511,1,0.9266728758811951,1,0.9320539832115173,0.9266728758811951,0.9306005040804545,scratch_consensus
2644,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_55eed8.jpg,pool_55eed8.jpg,1,1.0,1,0.9359420537948608,1,0.9233826398849487,1,0.9486914873123169,0.9233826398849487,0.9360053936640421,scratch_consensus
2646,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_55fb3a.jpg,pool_55fb3a.jpg,1,1.0,1,0.9697626829147339,1,0.9541638493537903,1,0.9683136940002441,0.9541638493537903,0.9640800754229227,scratch_consensus
2647,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_560ff0.jpg,pool_560ff0.jpg,1,1.0,1,0.961624026298523,1,0.9393003582954407,1,0.9487455487251282,0.9393003582954407,0.9498899777730306,scratch_consensus
2651,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_564ec6.jpg,pool_564ec6.jpg,1,1.0,1,0.9483368992805481,1,0.9705975651741028,1,0.9610767960548401,0.9483368992805481,0.9600037535031637,scratch_consensus
2668,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_56fe51.jpg,pool_56fe51.jpg,1,1.0,1,0.9287611842155457,1,0.9471715688705444,1,0.951362669467926,0.9287611842155457,0.9424318075180054,scratch_consensus
2670,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_571af2.jpg,pool_571af2.jpg,1,1.0,1,0.9209025502204895,1,0.9589340090751648,1,0.9400028586387634,0.9209025502204895,0.9399464726448059,scratch_consensus
2715,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_59101b.jpg,pool_59101b.jpg,3,1.0,3,0.9352145791053772,3,0.9153942465782166,3,0.958579421043396,0.9153942465782166,0.93639608224233,scratch_consensus
2731,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_59c3c5.jpg,pool_59c3c5.jpg,1,1.0,1,0.9194509387016296,1,0.9480723738670349,1,0.9499638080596924,0.9194509387016296,0.9391623735427856,scratch_consensus
2740,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5a042a.jpg,pool_5a042a.jpg,1,1.0,1,0.9225789308547974,1,0.9145383834838867,1,0.9010041356086731,0.9010041356086731,0.9127071499824524,scratch_consensus
2754,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5a9b36.jpg,pool_5a9b36.jpg,5,1.0,5,0.9519362449645996,5,0.9571297764778137,5,0.958970844745636,0.9519362449645996,0.9560122887293497,scratch_consensus
2773,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5b5a11.jpg,pool_5b5a11.jpg,1,1.0,1,0.9153280258178711,1,0.9123512506484985,1,0.9300177097320557,0.9123512506484985,0.9192323287328085,scratch_consensus
2774,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5b6040.jpg,pool_5b6040.jpg,1,1.0,1,0.9444993734359741,1,0.9533066153526306,1,0.9343929290771484,0.9343929290771484,0.9440663059552511,scratch_consensus
2780,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5bbb1d.jpg,pool_5bbb1d.jpg,2,1.0,2,0.9666878581047058,2,0.9295724630355835,2,0.9865896701812744,0.9295724630355835,0.9609499971071879,scratch_consensus
2785,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5c0cfa.jpg,pool_5c0cfa.jpg,2,1.0,2,0.9031249284744263,2,0.9430361390113831,2,0.9309518337249756,0.9031249284744263,0.925704300403595,scratch_consensus
2788,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5c2adb.jpg,pool_5c2adb.jpg,1,1.0,1,0.9756169319152832,1,0.9811779260635376,1,0.9742143154144287,0.9742143154144287,0.9770030577977499,scratch_consensus
2796,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5c9a99.jpg,pool_5c9a99.jpg,1,1.0,1,0.9303783774375916,1,0.9348265528678894,1,0.9528111219406128,0.9303783774375916,0.9393386840820312,scratch_consensus
2810,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5ccf99.jpg,pool_5ccf99.jpg,1,1.0,1,0.9376761317253113,1,0.9401917457580566,1,0.9544663429260254,0.9376761317253113,0.9441114068031311,scratch_consensus
2826,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5d9f5e.jpg,pool_5d9f5e.jpg,1,1.0,1,0.9233967661857605,1,0.9338784217834473,1,0.954015851020813,0.9233967661857605,0.9370970129966736,scratch_consensus
2827,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5da2c3.jpg,pool_5da2c3.jpg,1,1.0,1,0.9201084971427917,1,0.9245100021362305,1,0.9286037683486938,0.9201084971427917,0.924407422542572,scratch_consensus
2836,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5df48a.jpg,pool_5df48a.jpg,3,1.0,3,0.9285326600074768,3,0.903916597366333,3,0.9726081490516663,0.903916597366333,0.9350191354751587,scratch_consensus
2843,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5e361d.jpg,pool_5e361d.jpg,3,1.0,3,0.9361204504966736,3,0.9125039577484131,3,0.9411674737930298,0.9125039577484131,0.9299306273460388,scratch_consensus
2844,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_5e38e2.jpg,pool_5e38e2.jpg,5,1.0,5,0.9561431407928467,5,0.9408899545669556,5,0.9417096376419067,0.9408899545669556,0.9462475776672363,scratch_consensus
2909,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6104b1.jpg,pool_6104b1.jpg,1,1.0,1,0.9378295540809631,1,0.952548623085022,1,0.9419824481010437,0.9378295540809631,0.9441202084223429,scratch_consensus
2930,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_61a451.jpg,pool_61a451.jpg,1,1.0,1,0.9362764358520508,1,0.9353548288345337,1,0.9116261601448059,0.9116261601448059,0.9277524749437968,scratch_consensus
2944,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_62207c.jpg,pool_62207c.jpg,5,1.0,5,0.9440374374389648,5,0.936681866645813,5,0.9515497088432312,0.936681866645813,0.944089670976003,scratch_consensus
2958,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_628bd9.jpg,pool_628bd9.jpg,2,1.0,2,0.9346943497657776,2,0.9373058676719666,2,0.9554803371429443,0.9346943497657776,0.9424935181935629,scratch_consensus
2977,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6375c6.jpg,pool_6375c6.jpg,5,1.0,5,0.9048110246658325,5,0.9626501202583313,5,0.9002212285995483,0.9002212285995483,0.9225607911745707,scratch_consensus
3011,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_649871.jpg,pool_649871.jpg,3,1.0,3,0.9262742400169373,3,0.9350600838661194,3,0.9700993299484253,0.9262742400169373,0.9438112179438273,scratch_consensus
3016,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_64d6a9.jpg,pool_64d6a9.jpg,1,1.0,1,0.9431546330451965,1,0.959998607635498,1,0.9407789707183838,0.9407789707183838,0.9479774037996928,scratch_consensus
3017,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_64de6d.jpg,pool_64de6d.jpg,1,1.0,1,0.909415602684021,1,0.9117648601531982,1,0.9162906408309937,0.909415602684021,0.9124903678894043,scratch_consensus
3040,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_65e49b.jpg,pool_65e49b.jpg,1,1.0,1,0.9482308626174927,1,0.9225740432739258,1,0.9309875965118408,0.9225740432739258,0.9339308341344198,scratch_consensus
3078,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_67a0f1.jpg,pool_67a0f1.jpg,1,1.0,1,0.9483506083488464,1,0.9609857797622681,1,0.959930956363678,0.9483506083488464,0.9564224481582642,scratch_consensus
3086,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_67ffd5.jpg,pool_67ffd5.jpg,3,1.0,3,0.933584451675415,3,0.9118802547454834,3,0.9408389925956726,0.9118802547454834,0.9287678996721903,scratch_consensus
3090,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6820df.jpg,pool_6820df.jpg,2,1.0,2,0.9099425077438354,2,0.9026857614517212,2,0.9464935064315796,0.9026857614517212,0.9197072585423788,scratch_consensus
3130,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_695824.jpg,pool_695824.jpg,0,1.0,0,0.9706616997718811,0,0.980108916759491,0,0.9636028409004211,0.9636028409004211,0.971457819143931,scratch_consensus
3133,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_699b43.jpg,pool_699b43.jpg,1,1.0,1,0.9146516919136047,1,0.9448310732841492,1,0.962012529373169,0.9146516919136047,0.940498431523641,scratch_consensus
