id,image_path,label,label_name,weight,source,confidence,margin
6103,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_eae5a3.jpg,5,street,1.0,hard_boundary_resolved,0.4937,0.2465
3397,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_747932.jpg,5,street,1.0,hard_boundary_resolved,0.5275,0.3604
2524,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_51132a.jpg,5,street,1.0,hard_boundary_resolved,0.4803,0.2565
4370,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9e8890.jpg,5,street,1.0,hard_boundary_resolved,0.4756,0.196
6377,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_f6a54e.jpg,5,street,1.0,hard_boundary_resolved,0.4833,0.231
5668,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d6cc66.jpg,5,street,1.0,hard_boundary_resolved,0.4918,0.253
4626,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_a97999.jpg,5,street,1.0,hard_boundary_resolved,0.4979,0.2588
3168,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_6add2a.jpg,5,street,1.0,hard_boundary_resolved,0.4664,0.2189
4868,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_b3a6e6.jpg,5,street,1.0,hard_boundary_resolved,0.4921,0.2411
3453,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_771ab6.jpg,5,street,1.0,hard_boundary_resolved,0.5405,0.3472
676,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_03f303.jpg,5,street,1.0,hard_boundary_resolved,0.5289,0.3193
1116,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_161f02.jpg,5,street,1.0,hard_boundary_resolved,0.5326,0.3424
5549,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_d1e94b.jpg,5,street,1.0,hard_boundary_resolved,0.4691,0.248
1846,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_350795.jpg,5,street,1.0,hard_boundary_resolved,0.5548,0.4041
2655,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_566d71.jpg,5,street,1.0,hard_boundary_resolved,0.4806,0.1964
3576,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_7bff59.jpg,5,street,1.0,hard_boundary_resolved,0.5235,0.3286
2736,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_59e815.jpg,5,street,1.0,hard_boundary_resolved,0.4881,0.1854
6027,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_e7157a.jpg,5,street,1.0,hard_boundary_resolved,0.5781,0.4222
3113,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_68c54c.jpg,5,street,1.0,hard_boundary_resolved,0.488,0.237
3060,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_66cce1.jpg,5,street,1.0,hard_boundary_resolved,0.4918,0.1852
3978,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_8d2a7a.jpg,5,street,1.0,hard_boundary_resolved,0.5124,0.2366
4188,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_9695d3.jpg,5,street,1.0,hard_boundary_resolved,0.4686,0.1761
6245,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_f097a3.jpg,5,street,1.0,hard_boundary_resolved,0.4908,0.266
4210,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_977e27.jpg,5,street,1.0,hard_boundary_resolved,0.4798,0.2128
2506,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_50749f.jpg,5,street,1.0,hard_boundary_resolved,0.5509,0.3416
2047,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_3d0827.jpg,5,street,1.0,hard_boundary_resolved,0.5127,0.2305
3940,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_8b5457.jpg,5,street,1.0,hard_boundary_resolved,0.5757,0.4313
1283,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_1daf34.jpg,5,street,1.0,hard_boundary_resolved,0.465,0.1617
880,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_0c44e0.jpg,5,street,1.0,hard_boundary_resolved,0.4579,0.1032
2254,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_456776.jpg,5,street,1.0,hard_boundary_resolved,0.5694,0.3787
6264,/home/h3r0-k1ll3r/Downloads/hackBlox/Round02/data/train/undefined/pool_f18d64.jpg,5,street,1.0,hard_boundary_resolved,0.5527,0.3365
